Id,LotArea,LotShape,LandContour,Utilities,LotConfig,Slope,DwellClass,OverallQuality,OverallCondition,YearBuilt,ExteriorCondition,BasementCondition,TotalBSF,CentralAir,LowQualFinSF,LivingArea,FullBath,HalfBath,BedroomAbvGr,KitchenQuality,KitchenAbvGr,TotalRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,OpenPorchSF,MoSold,YrSold,SalePrice
590,9100,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1930,TA,TA,742,Y,156,935,1,0,2,TA,1,4,0,Detchd,1,P,0,0,8,2008,79500
591,8320,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2004,TA,TA,770,Y,0,1582,2,1,3,Gd,1,6,0,Attchd,2,Y,0,45,9,2008,185900
593,6600,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1982,Gd,Gd,816,Y,0,816,1,0,2,TA,1,4,0,Detchd,2,Y,0,0,6,2008,138000
594,4435,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2003,TA,TA,848,Y,0,848,1,0,1,Gd,1,4,0,Attchd,2,Y,0,0,5,2009,140000
597,3600,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1910,TA,TA,684,N,0,1368,1,0,3,TA,1,7,0,Detchd,1,N,0,158,10,2006,114504
598,3922,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2006,TA,TA,1258,Y,0,1402,0,2,2,Gd,1,7,1,Attchd,3,Y,0,16,2,2007,194201
599,12984,4,Bnk,AllPub,Inside,Gtl,1Fam,5,6,1977,TA,TA,1430,Y,0,1647,2,0,3,Gd,1,7,1,Attchd,2,Y,0,0,3,2006,217500
600,1950,4,Lvl,AllPub,Inside,Gtl,Twnhs,6,6,1980,Gd,TA,716,Y,0,1556,2,1,3,TA,1,6,1,Attchd,2,Y,0,0,7,2008,151000
601,10927,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2005,TA,TA,1058,Y,0,1904,2,1,3,Ex,1,8,1,BuiltIn,2,Y,0,60,6,2006,275000
602,9000,4,Bnk,AllPub,Inside,Gtl,1Fam,6,6,1937,Gd,TA,780,Y,0,1375,1,1,3,Gd,1,6,1,Detchd,1,P,0,162,12,2007,141000
604,3182,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2004,TA,TA,600,Y,0,1200,2,1,2,Gd,1,4,0,Detchd,2,Y,0,172,6,2010,151000
606,13600,4,Lvl,AllPub,Inside,Gtl,1Fam,7,6,1965,TA,TA,768,Y,0,1986,2,1,3,TA,1,7,3,Attchd,2,Y,0,42,10,2009,205000
608,7800,4,Bnk,AllPub,Inside,Mod,1Fam,5,8,1948,Gd,Gd,896,Y,0,2008,3,0,3,Ex,1,8,0,Attchd,1,Y,0,0,8,2006,225000
609,12168,4,HLS,AllPub,Inside,Mod,1Fam,8,6,1934,TA,TA,965,Y,0,3194,2,1,4,TA,1,10,2,Basment,2,Y,0,0,9,2007,359100
610,7943,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,1961,Fa,TA,1029,Y,0,1029,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,4,2007,118500
611,11050,4,Lvl,AllPub,Inside,Gtl,1Fam,9,5,2000,TA,TA,1440,Y,0,2153,2,1,3,Ex,1,8,2,Attchd,3,Y,0,142,5,2009,313000
613,11885,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2001,TA,TA,1299,Y,0,1872,2,1,3,Ex,1,7,1,BuiltIn,2,Y,0,122,11,2009,261500
614,8402,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,2007,TA,TA,1120,Y,0,1120,1,0,3,TA,1,6,0,NA,0,Y,0,30,12,2007,147000
615,1491,4,Lvl,AllPub,Inside,Gtl,TwnhsE,4,6,1972,TA,TA,630,Y,0,630,1,0,1,TA,1,3,0,NA,0,Y,0,24,5,2010,75500
616,8800,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1963,Gd,TA,936,Y,0,1054,1,0,3,Gd,1,6,0,Attchd,2,Y,0,0,5,2010,137500
618,7227,4,HLS,AllPub,Corner,Mod,1Fam,6,6,1954,TA,TA,832,Y,0,832,1,0,2,Gd,1,4,0,Detchd,2,Y,0,0,6,2008,105500
619,11694,4,Lvl,AllPub,Inside,Gtl,1Fam,9,5,2007,TA,TA,1822,Y,0,1828,2,0,3,Gd,1,9,1,Attchd,3,Y,0,108,7,2007,314813
620,12244,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2003,TA,TA,1482,Y,0,2262,2,1,4,Gd,1,10,2,Attchd,3,Y,0,0,8,2008,305000
621,8248,4,Lvl,AllPub,Inside,Gtl,1Fam,3,3,1914,TA,TA,864,N,0,864,1,0,2,TA,1,5,0,NA,0,N,0,0,9,2008,67000
622,10800,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1974,TA,TA,1522,Y,0,2614,2,1,4,TA,1,9,1,Attchd,2,Y,0,243,6,2008,240000
623,7064,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1977,TA,TA,980,Y,0,980,1,0,3,TA,1,6,0,Detchd,2,Y,0,0,7,2009,135000
624,2117,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2000,TA,TA,756,Y,0,1512,2,1,2,Gd,1,4,1,Detchd,2,Y,0,32,6,2007,168500
625,10400,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1972,TA,TA,732,Y,0,1790,1,2,4,TA,1,8,1,Attchd,2,Y,0,0,11,2006,165150
628,9600,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1955,TA,TA,1156,Y,0,1520,1,0,3,TA,1,7,2,Basment,1,Y,0,0,3,2010,153000
630,9020,4,Lvl,AllPub,Corner,Gtl,1Fam,6,5,1964,TA,TA,1248,Y,0,1350,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,6,2008,168500
631,9000,4,Lvl,AllPub,Corner,Gtl,1Fam,5,6,1880,TA,Fa,636,Y,0,1750,1,0,3,Ex,1,8,0,Detchd,1,N,0,0,6,2006,124000
632,4590,4,Lvl,AllPub,Inside,Gtl,Twnhs,8,5,2006,TA,Gd,1554,Y,0,1554,2,0,2,Gd,1,6,1,Attchd,2,Y,0,73,8,2007,209500
633,11900,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1977,Gd,TA,1386,Y,0,1411,2,0,3,TA,1,6,1,Attchd,2,Y,0,0,4,2009,82500
634,9250,4,Lvl,AllPub,Corner,Gtl,1Fam,5,7,1954,TA,TA,1056,Y,0,1056,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,7,2007,139400
635,6979,4,Lvl,AllPub,Inside,Gtl,Duplex,6,5,1980,TA,TA,1056,Y,0,1056,0,0,0,TA,2,4,0,Detchd,2,Y,0,56,6,2010,144000
636,10896,4,Bnk,AllPub,Inside,Gtl,2fmCon,6,7,1914,TA,Fa,1440,Y,515,3395,2,0,8,Fa,2,14,0,NA,0,N,0,110,3,2007,200000
637,6120,4,Lvl,AllPub,Inside,Gtl,1Fam,2,3,1936,Fa,Fa,264,N,0,800,1,0,1,Fa,1,4,1,NA,0,N,0,0,1,2009,60000
638,6000,4,Lvl,AllPub,Inside,Gtl,2fmCon,5,4,1954,TA,TA,811,Y,0,1387,2,0,3,Gd,2,7,0,BuiltIn,1,Y,0,0,11,2009,93000
639,8777,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1910,TA,TA,796,Y,0,796,1,0,2,TA,1,4,0,NA,0,P,0,0,5,2008,85000
640,3982,4,Lvl,AllPub,Inside,Gtl,TwnhsE,8,5,2006,TA,Gd,1520,Y,0,1567,2,0,1,Ex,1,7,1,Attchd,3,Y,0,0,10,2006,264561
642,7050,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2001,TA,TA,1057,Y,0,1929,2,1,3,Gd,1,7,1,Attchd,2,Y,0,235,5,2007,226000
643,13860,4,Lvl,AllPub,Inside,Gtl,1Fam,8,7,1972,TA,TA,1952,Y,0,2704,2,1,4,Ex,1,9,3,Attchd,2,Y,0,111,7,2009,345000
644,10793,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1969,TA,TA,780,Y,0,1620,2,1,4,TA,1,7,0,Attchd,2,Y,0,0,4,2007,152000
645,9187,4,Lvl,AllPub,Inside,Gtl,1Fam,9,5,2009,TA,TA,1766,Y,0,1766,2,1,2,Ex,1,7,1,Attchd,3,Y,0,130,10,2009,370878
647,7200,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1950,TA,NB,0,Y,0,1048,1,0,3,TA,1,7,0,Detchd,2,Y,0,27,7,2008,98300
649,7700,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1966,TA,TA,756,Y,0,1839,1,1,4,TA,1,7,1,Attchd,2,Y,0,124,6,2010,155000
650,1936,4,Lvl,AllPub,Inside,Gtl,Twnhs,4,6,1970,TA,TA,630,Y,0,630,1,0,1,TA,1,3,0,NA,0,Y,0,0,12,2007,84500
651,8125,4,Lvl,AllPub,Inside,Gtl,1Fam,7,6,2007,TA,TA,813,Y,0,1665,2,1,3,Gd,1,7,0,Attchd,2,Y,0,0,5,2008,205950
652,9084,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,1940,TA,TA,755,Y,0,1510,1,0,4,TA,1,7,1,Detchd,1,P,0,0,10,2009,108000
653,8750,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1996,TA,TA,880,Y,0,1716,2,1,2,Gd,1,7,1,Attchd,2,Y,0,120,7,2009,191000
654,10320,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1906,TA,TA,756,Y,0,1469,1,0,3,TA,1,7,0,Detchd,1,Y,0,0,6,2008,135000
656,1680,4,Lvl,AllPub,Inside,Gtl,Twnhs,6,5,1971,TA,TA,525,Y,0,1092,1,1,3,TA,1,6,0,Detchd,1,Y,0,0,3,2010,88000
658,7200,4,HLS,AllPub,Inside,Mod,1Fam,7,6,1931,Fa,TA,776,Y,0,1502,1,1,3,TA,1,6,1,Attchd,1,P,0,0,2,2008,149000
659,17503,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1948,TA,TA,912,Y,0,1458,1,0,3,TA,1,6,1,Attchd,1,Y,0,0,1,2010,97500
660,9937,4,Lvl,AllPub,Corner,Gtl,1Fam,5,7,1964,Gd,TA,1486,Y,0,1486,1,0,3,TA,1,7,0,Detchd,2,Y,0,0,3,2009,167000
661,12384,4,Lvl,AllPub,CulDSac,Gtl,1Fam,7,7,1976,TA,TA,793,Y,0,1935,2,1,3,TA,1,7,1,Attchd,2,Y,0,113,11,2007,197900
663,13560,4,Lvl,AllPub,Corner,Gtl,1Fam,6,3,1968,TA,Fa,1392,Y,0,1392,1,0,2,TA,1,5,2,Attchd,2,Y,0,0,7,2009,110000
664,10012,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,1972,TA,TA,1138,Y,0,1181,2,0,3,TA,1,6,0,Detchd,2,Y,0,0,4,2008,137500
668,8125,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1994,TA,TA,1408,Y,0,1679,2,0,3,Gd,1,7,1,Attchd,2,Y,0,42,10,2008,193500
669,14175,4,Bnk,AllPub,Corner,Mod,1Fam,5,6,1956,TA,TA,1188,Y,0,1437,1,1,3,TA,1,6,1,Detchd,2,Y,0,0,11,2006,168000
670,11600,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,1922,TA,TA,700,Y,0,1180,1,0,2,Fa,1,5,1,Detchd,1,Y,0,0,7,2006,137500
671,8633,4,Lvl,AllPub,FR2,Gtl,1Fam,6,5,2005,TA,TA,738,Y,0,1476,2,1,3,Gd,1,7,0,Attchd,2,Y,0,35,2,2009,173500
672,6629,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1925,Gd,TA,672,N,0,1369,2,0,3,TA,1,6,0,Detchd,1,Y,0,0,7,2009,103600
674,14442,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1957,TA,TA,1477,Y,0,1839,2,0,3,Gd,1,7,2,Attchd,2,Y,0,87,6,2007,257500
675,9200,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1965,TA,TA,1136,Y,0,1136,1,0,3,TA,1,5,1,Attchd,1,Y,0,0,7,2008,140000
676,2289,4,Lvl,AllPub,Inside,Gtl,Twnhs,6,6,1978,TA,TA,855,Y,0,1441,2,1,3,TA,1,7,1,Attchd,2,Y,0,0,4,2009,148500
677,9600,4,Lvl,AllPub,Inside,Gtl,1Fam,4,2,1900,TA,Fa,1095,N,0,1774,2,0,4,TA,2,8,0,2Types,3,N,0,0,5,2006,87000
678,9022,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1924,TA,TA,768,Y,0,792,1,0,2,Gd,1,5,0,Detchd,1,N,0,0,5,2009,109500
681,8012,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,1980,TA,TA,923,Y,0,923,2,0,2,TA,1,5,1,Attchd,1,Y,0,0,5,2010,143000
683,2887,4,HLS,AllPub,Inside,Gtl,1Fam,6,5,1996,TA,TA,1291,Y,0,1291,1,0,2,Gd,1,6,1,Attchd,2,Y,0,0,11,2008,173000
687,10207,4,Lvl,AllPub,Inside,Gtl,1Fam,7,6,2007,TA,TA,874,Y,0,1761,3,0,3,Gd,1,7,0,Attchd,2,Y,0,105,8,2007,227875
689,8089,4,HLS,AllPub,Inside,Gtl,1Fam,8,6,2007,TA,TA,1419,Y,0,1419,2,0,2,Gd,1,7,1,Attchd,2,Y,0,0,10,2007,392000
691,4426,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2004,TA,TA,848,Y,0,848,1,0,1,Gd,1,3,1,Attchd,2,Y,0,0,5,2008,141000
694,5400,4,Lvl,AllPub,Corner,Sev,1Fam,5,6,1921,TA,TA,1073,Y,0,1073,1,0,2,TA,1,4,0,Detchd,1,Y,0,0,12,2006,108480
695,6120,4,Lvl,AllPub,Corner,Gtl,1Fam,5,6,1936,Fa,TA,927,Y,0,1539,1,1,3,TA,1,5,0,Detchd,2,Y,0,0,4,2009,141500
697,6000,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1921,TA,TA,616,Y,0,616,1,0,2,TA,1,4,0,Detchd,1,Y,0,0,6,2006,89000
699,8450,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1965,Gd,TA,894,Y,0,894,1,0,3,TA,1,5,1,Detchd,1,Y,0,144,4,2010,138500
701,14331,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2002,TA,TA,1800,Y,0,1800,2,0,3,Gd,1,7,1,Attchd,3,Y,0,78,5,2006,312500
702,9600,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1969,TA,TA,1164,Y,0,1164,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,7,2006,140000
704,7630,4,Lvl,AllPub,Inside,Gtl,2fmCon,5,9,1900,Gd,TA,360,Y,0,1812,2,0,4,Gd,2,8,1,Detchd,2,N,0,0,5,2010,140000
705,8400,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2004,TA,TA,1473,Y,0,1484,2,0,3,Gd,1,7,0,Attchd,2,Y,0,35,5,2010,213000
706,5600,4,Lvl,AllPub,Inside,Gtl,2fmCon,4,5,1930,Fa,NB,0,N,0,1092,2,0,3,Fa,2,7,0,NA,0,N,0,0,7,2010,55000
708,6240,4,Lvl,AllPub,Inside,Gtl,TwnhsE,8,5,2006,TA,TA,1324,Y,0,1324,2,0,2,Gd,1,6,1,Attchd,2,Y,0,38,12,2009,254000
712,8712,4,HLS,AllPub,Inside,Mod,1Fam,4,7,1900,TA,TA,859,Y,0,1178,1,0,2,TA,1,7,0,Detchd,1,N,0,0,1,2010,102776
714,9873,4,Lvl,AllPub,Inside,Gtl,2fmCon,4,5,1970,TA,TA,960,N,0,960,1,0,3,TA,1,6,0,Detchd,2,Y,0,288,5,2006,129000
716,10140,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1974,TA,TA,1064,Y,0,1350,2,0,3,TA,1,7,1,Attchd,2,Y,0,0,8,2009,165000
717,10800,4,Bnk,AllPub,Inside,Gtl,1Fam,7,8,1890,Gd,TA,718,Y,0,2554,1,1,3,TA,1,8,0,Detchd,2,P,0,48,7,2007,159500
718,10000,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1973,TA,TA,1176,Y,0,1178,1,1,3,Gd,1,5,1,Attchd,2,Y,0,0,11,2008,157000
719,10542,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1993,TA,TA,1311,Y,0,2418,2,1,3,Gd,1,9,1,Attchd,3,Y,0,154,8,2008,341000
722,4426,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2004,TA,TA,848,Y,0,848,1,0,1,Gd,1,3,0,Attchd,2,Y,0,0,5,2010,143000
723,8120,4,Lvl,AllPub,Inside,Gtl,1Fam,4,7,1970,Gd,TA,864,Y,0,864,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,7,2009,124500
724,8172,4,Lvl,AllPub,Inside,Gtl,1Fam,4,6,1954,TA,TA,941,Y,0,1470,2,0,4,TA,1,7,0,Detchd,1,Y,0,0,5,2008,135000
726,6960,4,Lvl,AllPub,Inside,Gtl,1Fam,4,6,1970,TA,TA,864,Y,0,864,1,0,3,Gd,1,5,0,Detchd,2,Y,0,0,11,2009,120500
728,7314,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2007,TA,TA,1232,Y,0,1232,2,0,2,Gd,1,6,0,Attchd,2,Y,0,0,2,2009,194500
729,11475,4,Lvl,AllPub,Corner,Gtl,Duplex,5,5,1958,TA,TA,1584,Y,0,1776,2,0,4,TA,2,9,0,Detchd,3,Y,0,25,7,2009,110000
730,6240,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,1925,TA,TA,780,Y,360,1208,1,0,2,TA,1,5,0,Detchd,2,Y,0,23,1,2009,103000
734,10000,4,Lvl,AllPub,Corner,Gtl,1Fam,5,6,1961,TA,TA,864,Y,0,1144,1,0,3,TA,1,6,1,Attchd,1,Y,0,0,3,2009,131400
736,10800,4,Lvl,AllPub,Inside,Gtl,1Fam,7,7,1914,TA,TA,880,N,0,1768,1,1,2,TA,1,6,2,Detchd,2,N,0,341,10,2006,163000
737,8544,4,Lvl,AllPub,Inside,Gtl,Duplex,3,4,1950,TA,NB,0,N,0,1040,2,0,2,TA,2,6,0,Detchd,2,Y,0,0,7,2006,93500
739,10800,4,Lvl,AllPub,Inside,Gtl,Duplex,5,5,1987,TA,Gd,1200,Y,0,1200,3,0,3,TA,1,5,0,NA,0,Y,0,0,3,2009,179000
741,9600,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1910,Gd,Fa,264,Y,0,1432,2,0,2,TA,1,7,0,Detchd,2,Y,0,0,5,2007,132000
743,8450,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2000,TA,TA,1349,Y,0,1349,2,0,3,TA,1,6,0,Attchd,2,Y,0,55,12,2007,179000
750,8405,4,Lvl,AllPub,Inside,Gtl,1Fam,4,3,1945,TA,NB,0,N,0,1529,2,0,4,TA,1,9,0,Detchd,1,N,0,0,4,2009,98000
751,8800,4,Lvl,AllPub,Corner,Gtl,1Fam,4,7,1910,TA,Fa,576,Y,0,1140,1,0,3,TA,1,7,0,NA,0,N,0,160,6,2010,96500
752,7750,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2003,TA,TA,660,Y,0,1320,2,1,3,Gd,1,6,0,Attchd,2,Y,0,48,8,2007,162000
754,10240,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2005,TA,TA,1030,Y,0,2098,2,1,3,Ex,1,8,1,Attchd,3,Y,0,52,3,2006,275500
755,7930,4,Lvl,AllPub,Inside,Gtl,1Fam,6,8,1969,TA,TA,1026,Y,0,1026,1,0,3,Gd,1,5,0,Detchd,2,Y,0,48,7,2009,156000
756,3230,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,1999,TA,TA,729,Y,0,1471,2,1,3,TA,1,6,0,Detchd,2,Y,0,24,3,2009,172500
759,2280,4,Lvl,AllPub,Inside,Gtl,Twnhs,7,5,1999,TA,TA,744,Y,0,1501,2,1,3,TA,1,6,0,Detchd,2,Y,0,0,8,2008,179400
761,9100,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1959,TA,TA,864,Y,0,864,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,10,2009,127500
762,6911,4,Lvl,AllPub,FR2,Gtl,1Fam,5,5,1924,TA,TA,1145,Y,0,1301,1,0,2,Fa,1,5,0,Detchd,2,Y,0,0,10,2009,100000
763,8640,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2009,TA,TA,756,Y,0,1547,2,1,3,Gd,1,7,0,Attchd,2,Y,0,45,6,2010,215200
764,9430,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,1999,TA,TA,1252,Y,0,2365,2,1,3,Gd,1,8,1,Attchd,3,Y,0,128,7,2009,337000
767,10421,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1988,TA,TA,980,Y,0,1714,2,1,3,TA,1,7,1,Attchd,2,Y,0,66,3,2010,196500
769,9100,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2004,TA,TA,1860,Y,0,1836,2,0,3,Gd,1,8,1,Attchd,2,Y,0,33,10,2006,216837
772,8877,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,1951,TA,Fa,836,Y,0,1220,1,0,2,TA,1,6,0,Detchd,2,Y,0,0,4,2006,102000
773,7819,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1976,TA,TA,1029,Y,0,1117,1,0,3,TA,1,6,1,Detchd,2,Y,0,0,3,2010,107000
774,10150,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1958,TA,TA,912,Y,0,912,1,0,2,TA,1,5,0,Attchd,1,Y,0,0,7,2007,114500
775,14226,4,Lvl,AllPub,Corner,Gtl,1Fam,8,5,2006,TA,TA,1935,Y,0,1973,2,0,3,Gd,1,9,1,Attchd,3,Y,0,45,7,2007,395000
776,4500,4,Lvl,AllPub,FR2,Gtl,TwnhsE,6,5,1998,TA,TA,1204,Y,0,1204,2,0,2,TA,1,5,0,Attchd,2,Y,0,247,6,2009,162000
779,8400,4,Lvl,AllPub,Inside,Gtl,Duplex,5,5,1977,TA,NB,0,Y,0,2020,2,0,4,TA,2,10,2,Detchd,2,Y,0,0,10,2007,144000
780,10530,4,Lvl,AllPub,Inside,Gtl,Duplex,6,5,1977,TA,TA,975,Y,0,1004,1,0,2,TA,1,4,0,Attchd,2,Y,0,0,5,2006,135000
781,7875,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1995,TA,Gd,1237,Y,0,1253,2,0,3,TA,1,6,1,Attchd,2,Y,0,21,6,2007,176000
782,7153,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1992,Gd,TA,761,Y,0,1603,2,1,3,Gd,1,7,0,Attchd,2,Y,0,124,7,2006,175900
785,6300,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1914,TA,TA,742,Y,0,1484,2,0,3,TA,1,9,1,NA,0,Y,0,291,6,2008,128000
786,9790,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1967,TA,TA,1372,Y,0,1342,2,0,3,TA,1,7,1,Attchd,2,Y,0,0,9,2009,161500
787,10800,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1915,Gd,TA,686,Y,0,1652,2,0,4,TA,1,7,0,Detchd,1,Y,0,0,6,2010,139000
789,6000,4,Lvl,AllPub,Corner,Gtl,1Fam,4,7,1954,TA,TA,901,Y,0,901,1,0,2,TA,1,4,0,Detchd,1,Y,0,0,8,2008,107900
791,3182,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2005,TA,TA,1145,Y,0,1145,2,0,2,Gd,1,5,1,Attchd,2,Y,0,16,9,2009,160200
794,9158,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,,TA,TA,1496,Y,0,1496,2,0,3,Gd,1,7,0,Attchd,2,Y,0,130,6,2007,225000
796,8400,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1980,TA,TA,650,Y,0,1564,2,1,3,TA,1,7,1,Attchd,2,Y,0,50,4,2010,171000
797,8197,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1977,TA,TA,660,Y,0,1285,1,1,3,TA,1,7,1,Attchd,2,Y,0,0,4,2007,143500
798,7677,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1953,TA,TA,773,Y,0,773,1,0,2,TA,1,4,0,Attchd,1,Y,0,0,4,2008,110000
799,13518,4,Lvl,AllPub,Inside,Gtl,1Fam,9,5,2008,TA,TA,1926,Y,0,3140,3,1,4,Ex,1,11,2,BuiltIn,3,Y,0,78,7,2009,485000
800,7200,4,Lvl,AllPub,Corner,Gtl,1Fam,5,7,1937,TA,TA,731,Y,0,1768,1,1,3,Gd,1,7,2,Detchd,1,Y,0,0,6,2007,175000
802,4800,4,Lvl,AllPub,Inside,Gtl,1Fam,4,7,1916,TA,TA,1196,Y,0,1196,1,0,2,TA,1,5,0,Detchd,2,Y,0,0,7,2007,109900
803,8199,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2005,TA,TA,728,Y,0,1456,2,1,3,Gd,1,7,1,Attchd,2,Y,0,18,10,2008,189000
804,13891,4,Lvl,AllPub,Inside,Gtl,1Fam,9,5,2008,TA,TA,1734,Y,0,2822,3,1,4,Ex,1,12,1,BuiltIn,3,Y,0,170,1,2009,582933
805,9000,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1954,TA,TA,936,Y,0,1128,1,0,2,TA,1,5,0,Attchd,1,Y,0,0,6,2006,118000
807,9750,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1967,TA,TA,980,Y,0,980,2,0,3,TA,1,6,0,Attchd,1,Y,0,0,10,2006,135500
808,21384,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1923,TA,TA,1324,Y,0,1576,1,1,3,Gd,1,6,1,Attchd,2,Y,0,312,5,2009,223500
809,13400,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1966,TA,TA,1024,Y,0,1086,1,0,3,TA,1,6,1,Attchd,2,Y,0,0,6,2006,159950
810,8100,4,Lvl,AllPub,Corner,Gtl,1Fam,5,5,1898,TA,TA,849,N,0,2138,2,0,2,TA,3,11,0,Detchd,2,N,0,156,11,2009,106000
811,10140,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1974,TA,TA,1040,Y,0,1309,1,1,3,Gd,1,5,1,Attchd,2,Y,648,0,1,2006,181000
812,4438,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2004,TA,TA,848,Y,0,848,1,0,1,Gd,1,4,1,Attchd,2,Y,0,0,6,2008,144500
813,8712,4,Bnk,AllPub,Inside,Mod,1Fam,5,5,1952,TA,TA,540,N,0,1044,1,0,2,Fa,1,4,0,Basment,2,N,0,0,6,2010,55993
814,9750,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1958,TA,TA,1442,Y,0,1442,1,1,4,TA,1,7,0,Attchd,1,Y,0,0,4,2007,157900
815,8248,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1918,TA,TA,686,Y,0,1250,1,1,3,Fa,1,7,0,Detchd,1,P,0,0,7,2006,116000
819,8816,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1971,TA,TA,1010,Y,0,1052,1,0,3,TA,1,6,0,Attchd,2,Y,0,0,6,2010,155000
822,6000,4,Bnk,AllPub,Inside,Mod,2fmCon,4,4,1953,TA,TA,936,N,0,936,1,0,2,TA,1,4,0,Detchd,2,Y,0,32,2,2009,93000
